kota_administrasi,kecamatan,kelurahan,lama_genangan,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,ketinggian_air_minimal,ketinggian_air_maksimal,avg_ketinggian_air,total_kejadian,total_rw,cluster
2.0,72.0,161.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,1.0
3.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.0,1.0,2.0
3.0,3.0,409.0,0.0,0.0,0.0,0.0,0.0,140.0,160.0,150.0,8.0,5.0,1.0
3.0,30.0,46.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,70.0,2.0,4.0,1.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,4.0,2.0,2.0
3.0,31.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,1.0,1.0,0.0
3.0,31.0,410.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,3.0,1.0,1.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,85.0,4.0,3.0,1.0
3.0,102.0,140.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,4.0,1.0,4.0
3.0,102.0,395.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,3.0,1.0,0.0
3.0,102.0,473.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,2.0,1.0,0.0
3.0,103.0,39.0,0.0,0.0,65.0,0.0,0.0,100.0,120.0,110.0,4.0,3.0,2.0
3.0,103.0,120.0,0.0,0.0,1735.0,0.0,0.0,60.0,100.0,80.0,2.0,7.0,1.0
3.0,103.0,154.0,0.0,0.0,15.0,0.0,0.0,80.0,80.0,80.0,2.0,6.0,4.0
3.0,103.0,390.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,2.0,1.0,1.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,3.0,5.0,0.0
3.0,106.0,553.0,0.0,0.0,55.0,0.0,0.0,75.0,75.0,75.0,4.0,2.0,1.0
3.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,3.0,0.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,4.0
4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,50.0,70.0,60.0,2.0,1.0,1.0
4.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,1.0,2.0,4.0
4.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,2.0,4.0,1.0
4.0,7.0,466.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,4.0
4.0,15.0,84.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,3.0,1.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,75.0,120.0,97.5,2.0,3.0,1.0
4.0,22.0,48.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,1.0
4.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,3.0,3.0,4.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,55.0,5.0,4.0,0.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,2.0,5.0,1.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,70.0,1.0,3.0,2.0
4.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,25.0,70.0,47.5,6.0,3.0,4.0
4.0,89.0,115.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,1.0,3.0
4.0,89.0,352.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,1.0,1.0
4.0,104.0,36.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,2.0,1.0,2.0
4.0,104.0,392.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,2.0,1.0,1.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,2.0,1.0,2.0
1.0,73.0,285.0,0.0,0.0,20.0,0.0,0.0,20.0,70.0,45.0,1.0,1.0,4.0
3.0,3.0,45.0,0.0,0.0,475.0,0.0,0.0,70.0,80.0,75.0,2.0,3.0,1.0
3.0,3.0,409.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,90.0,5.0,4.0,0.0
3.0,30.0,46.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,3.0,2.0,1.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,5.0,3.0,0.0
3.0,31.0,53.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,4.0,2.0,2.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,3.0,4.0,0.0
3.0,102.0,473.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,4.0,1.0,4.0
3.0,103.0,39.0,0.0,0.0,16.0,0.0,0.0,30.0,100.0,65.0,3.0,3.0,4.0
3.0,103.0,391.0,0.0,0.0,30.0,0.0,0.0,60.0,60.0,60.0,2.0,4.0,1.0
3.0,103.0,465.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,2.0,5.0,1.0
3.0,106.0,553.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,27.5,2.0,1.0,0.0
3.0,123.0,151.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,2.0,1.0,1.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
3.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,2.0
4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,30.0,45.0,37.5,2.0,2.0,0.0
4.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,50.0,4.0,2.0,1.0
4.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,3.0,4.0,4.0
4.0,7.0,279.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,4.0
4.0,7.0,466.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,52.5,2.0,4.0,1.0
4.0,15.0,406.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,1.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,3.0,1.0
4.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,2.0,1.0,4.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,70.0,6.0,4.0,0.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,50.0,120.0,85.0,2.0,5.0,4.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,3.0,2.0
4.0,89.0,51.0,0.0,0.0,212.0,0.0,0.0,70.0,200.0,135.0,9.0,2.0,3.0
4.0,89.0,164.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,2.0,2.0,3.0
4.0,89.0,352.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,1.0,3.0
4.0,104.0,142.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,1.0,3.0
4.0,104.0,392.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,65.0,2.0,2.0,3.0
1.0,35.0,260.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,32.5,1.0,2.0,3.0
1.0,50.0,212.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,50.0,233.0,0.0,0.0,20.0,0.0,0.0,10.0,80.0,45.0,1.0,5.0,3.0
1.0,50.0,232.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,3.0
1.0,50.0,241.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,58.0,265.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,47.0,227.0,0.0,0.0,20.0,0.0,0.0,50.0,70.0,60.0,1.0,1.0,3.0
3.0,37.0,236.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,2.0,3.0
3.0,37.0,254.0,0.0,0.0,0.0,0.0,0.0,5.0,120.0,62.5,2.0,4.0,3.0
3.0,55.0,176.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,1.0,1.0,3.0
3.0,41.0,266.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
3.0,41.0,190.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
3.0,60.0,187.0,0.0,0.0,0.0,0.0,0.0,20.0,65.0,42.5,2.0,2.0,3.0
3.0,60.0,247.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,3.0,3.0
3.0,60.0,208.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,1.0,3.0
3.0,46.0,255.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,3.0
4.0,34.0,179.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,3.0
4.0,61.0,184.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,5.0,110.0,57.5,3.0,4.0,4.0
4.0,39.0,258.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,3.0,4.0
4.0,39.0,270.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,2.0,4.0
4.0,39.0,196.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,4.0
4.0,53.0,203.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0
4.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,32.5,3.0,5.0,0.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,4.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,2.0,4.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,10.0,110.0,60.0,1.0,4.0,1.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,1.0,6.0,4.0
3.0,31.0,410.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,1.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,4.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,27.5,3.0,4.0,3.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,4.0,3.0
4.0,90.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,3.0
4.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,3.0,3.0
4.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,4.0,3.0
3.0,69.0,195.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,1.0,3.0
3.0,69.0,256.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,2.0,3.0
3.0,67.0,254.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,4.0,3.0
3.0,68.0,252.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,3.0
4.0,39.0,258.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,3.0,3.0
3.0,55.0,173.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,2.0,3.0,3.0
3.0,59.0,243.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,85.0,1.0,1.0,3.0
3.0,37.0,254.0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,55.0,1.0,5.0,3.0
3.0,60.0,205.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,3.0,3.0,3.0
3.0,60.0,277.0,0.0,0.0,0.0,0.0,0.0,20.0,105.0,62.5,1.0,3.0,3.0
3.0,45.0,192.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,1.0
3.0,45.0,252.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,1.0,3.0,0.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,2.0,3.0
4.0,42.0,194.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,0.0
4.0,53.0,193.0,0.0,0.0,0.0,0.0,0.0,20.0,45.0,32.5,1.0,2.0,4.0
1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,2.0,4.0
1.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,4.0,4.0
1.0,73.0,284.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,2.0,0.0
1.0,73.0,499.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,5.0,0.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,50.0,2.0,2.0,4.0
1.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,1.0,1.0,4.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,2.0,2.0,2.0
1.0,18.0,529.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,1.0
1.0,18.0,562.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,22.5,1.0,1.0,0.0
2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0
3.0,103.0,120.0,0.0,0.0,40.0,0.0,0.0,10.0,60.0,35.0,5.0,3.0,2.0
3.0,103.0,465.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,2.0,1.0,1.0
3.0,103.0,39.0,0.0,0.0,34.0,0.0,0.0,70.0,70.0,70.0,2.0,2.0,0.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,2.0,2.0
3.0,102.0,395.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,1.0
3.0,106.0,553.0,0.0,0.0,430.0,0.0,0.0,10.0,150.0,80.0,6.0,7.0,0.0
3.0,106.0,11.0,0.0,0.0,60.0,0.0,0.0,10.0,80.0,45.0,2.0,5.0,4.0
3.0,106.0,401.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,2.0,2.0,4.0
3.0,106.0,400.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,60.0,2.0,1.0,0.0
3.0,31.0,53.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,5.0,3.0,4.0
3.0,31.0,410.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,5.0,3.0,3.0
3.0,31.0,156.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,1.0
3.0,30.0,46.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,1.0,1.0,4.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,2.0,1.0,1.0
3.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,2.0,2.0,1.0
3.0,3.0,345.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,1.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,1.0,3.0,4.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,42.5,4.0,4.0,0.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,1.0,4.0,0.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,5.0,0.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,2.0,4.0
4.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,2.0,2.0,4.0
6.0,130.0,507.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,4.0
6.0,105.0,397.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,2.0,3.0,4.0
6.0,105.0,405.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,1.0,3.0
6.0,105.0,144.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,2.0,4.0
1.0,18.0,125.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,4.0,3.0,1.0
3.0,103.0,120.0,0.0,0.0,35.0,0.0,0.0,5.0,50.0,27.5,4.0,1.0,0.0
3.0,102.0,140.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,3.0,4.0
3.0,124.0,296.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,22.5,1.0,1.0,2.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,4.0
3.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,3.0,4.0
3.0,131.0,358.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,0.0
3.0,21.0,118.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,4.0
3.0,3.0,409.0,0.0,0.0,0.0,0.0,0.0,50.0,70.0,60.0,1.0,1.0,4.0
4.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,4.0,2.0,4.0
4.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,4.0
4.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,0.0
4.0,104.0,142.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,2.0,0.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,0.0
6.0,105.0,148.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,2.0,1.0,0.0
6.0,105.0,144.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,6.0,2.0,4.0
6.0,105.0,397.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,3.0,4.0,4.0
6.0,105.0,405.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,3.0,4.0,0.0
6.0,105.0,389.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
6.0,5.0,360.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,3.0,6.0,0.0
6.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,2.0,4.0
6.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,4.0
6.0,130.0,506.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,3.0,3.0,4.0
6.0,76.0,288.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,3.0
7.0,74.0,417.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,4.0
6.0,29.0,143.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,17.5,5.0,2.0,0.0
6.0,18.0,125.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,4.0
6.0,18.0,124.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,0.0
6.0,73.0,285.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,12.5,1.0,4.0,4.0
6.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,1.0,9.0,0.0
6.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,2.0,4.0
6.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,4.0,0.0
2.0,72.0,496.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,2.0,2.0
6.0,105.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,2.0,3.0,0.0
6.0,105.0,397.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,22.5,1.0,2.0,0.0
6.0,105.0,148.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,1.0,4.0
6.0,5.0,504.0,0.0,0.0,30.0,0.0,0.0,10.0,50.0,30.0,2.0,2.0,4.0
6.0,71.0,388.0,0.0,0.0,100.0,0.0,0.0,60.0,70.0,65.0,2.0,1.0,0.0
6.0,76.0,536.0,0.0,0.0,140.0,0.0,0.0,40.0,40.0,40.0,2.0,1.0,4.0
1.0,29.0,532.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,3.0,16.0,1.0
1.0,29.0,143.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,9.0,1.0
1.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,32.5,2.0,14.0,3.0
1.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,1.0,4.0,4.0
1.0,2.0,87.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,1.0,2.0
1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,2.0,6.0,4.0
1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,2.0,5.0,4.0
1.0,73.0,285.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,22.5,1.0,2.0,0.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,37.5,1.0,5.0,2.0
1.0,18.0,562.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,2.0,2.0
1.0,18.0,125.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,2.0
1.0,101.0,121.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,1.0,4.0
3.0,3.0,409.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,45.0,2.0,1.0,2.0
3.0,102.0,382.0,0.0,0.0,3200.0,0.0,0.0,10.0,300.0,155.0,5.0,2.0,1.0
3.0,102.0,471.0,0.0,0.0,2008.0,0.0,0.0,10.0,250.0,130.0,3.0,3.0,2.0
3.0,103.0,391.0,0.0,0.0,1811.0,0.0,0.0,30.0,200.0,115.0,5.0,4.0,2.0
3.0,131.0,157.0,0.0,0.0,1278.0,0.0,0.0,20.0,80.0,50.0,3.0,1.0,1.0
3.0,131.0,358.0,0.0,0.0,2119.0,0.0,0.0,30.0,200.0,115.0,3.0,2.0,2.0
3.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,2.0,1.0
3.0,21.0,346.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,125.0,1.0,5.0,4.0
3.0,21.0,500.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,200.0,2.0,7.0,1.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,2.0,1.0,1.0
4.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,10.0,120.0,65.0,6.0,2.0,1.0
4.0,0.0,25.0,1.0,0.0,46.0,0.0,0.0,30.0,70.0,50.0,2.0,3.0,1.0
4.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,9.0,0.0
4.0,22.0,145.0,0.0,0.0,1392.0,0.0,0.0,10.0,220.0,115.0,7.0,7.0,1.0
4.0,22.0,10.0,0.0,0.0,553.0,0.0,0.0,10.0,250.0,130.0,6.0,9.0,1.0
4.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0,10.0,120.0,65.0,2.0,1.0,1.0
4.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,55.0,1.0,3.0,1.0
4.0,89.0,352.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,1.0,4.0
4.0,77.0,27.0,0.0,0.0,557.0,0.0,0.0,20.0,270.0,145.0,4.0,6.0,0.0
4.0,77.0,41.0,0.0,0.0,350.0,0.0,0.0,30.0,250.0,140.0,3.0,5.0,4.0
4.0,77.0,4.0,0.0,0.0,1560.0,0.0,0.0,60.0,300.0,180.0,6.0,3.0,1.0
4.0,104.0,96.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,100.0,2.0,1.0,4.0
4.0,93.0,162.0,0.0,0.0,414.0,0.0,0.0,20.0,80.0,50.0,2.0,2.0,1.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,3.0,1.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,2.0,3.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,3.0,5.0,3.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,3.0,5.0,3.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,1.0,2.0,3.0
4.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,2.0,3.0
3.0,60.0,205.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,5.0,3.0
3.0,60.0,257.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,3.0
3.0,60.0,187.0,0.0,0.0,9.0,0.0,0.0,10.0,120.0,65.0,2.0,5.0,3.0
3.0,60.0,247.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,4.0,3.0
3.0,55.0,176.0,0.0,0.0,60.0,0.0,0.0,100.0,150.0,125.0,1.0,4.0,3.0
3.0,59.0,197.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,1.0,3.0,3.0
3.0,59.0,262.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,1.0,1.0,3.0
3.0,59.0,249.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,3.0
3.0,37.0,254.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,4.0,3.0
3.0,37.0,191.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,2.0,3.0
3.0,45.0,252.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,3.0
3.0,66.0,222.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,4.0,3.0
